id , Source name , aro-aox-arx
2370 , "5BZQJ1438-3122 " , -9.9
2371 , "5BZBJ1438+1204 " , 0.703
2372 , "5BZBJ1438+2922 " , -9.9
2373 , "5BZQJ1438+3710 " , 0.933
2374 , "5BZBJ1439+3932 " , 0.599
2375 , "5BZQJ1439+3712 " , 0.917
2376 , "5BZQJ1439+5827 " , 0.773
2377 , "5BZBJ1439+4603 " , -9.9
2378 , "5BZBJ1439+4958 " , 0.904
2379 , "5BZBJ1439-1531 " , -9.9
2380 , "5BZUJ1440+3820 " , -9.9
2381 , "5BZBJ1440+0610 " , 0.787
2382 , "5BZQJ1441-3303 " , -9.9
2383 , "5BZQJ1441-3456 " , -9.9
2384 , "5BZQJ1441-1523 " , -9.9
2385 , "5BZQJ1442+3234 " , -9.9
2386 , "5BZBJ1442+4348 " , -9.9
2387 , "5BZBJ1442+1200 " , 0.61
2388 , "5BZBJ1443+2515 " , -9.9
2389 , "5BZQJ1443+2501 " , 0.83
2390 , "5BZBJ1443-3908 " , 0.661
2391 , "5BZQJ1443+6332 " , 0.943
2392 , "5BZGJ1444+6336 " , 0.565
2393 , "5BZBJ1445-0326 " , 0.589
2394 , "5BZUJ1445-1614 " , 0.84
2395 , "5BZQJ1445+0958 " , 0.955
2396 , "5BZGJ1445+0039 " , 0.631
2397 , "5BZBJ1445-1629 " , -9.9
2398 , "5BZBJ1446+4127 " , 0.796
2399 , "5BZQJ1446+1721 " , 0.938
2400 , "5BZBJ1448+3608 " , 0.587
2401 , "5BZQJ1448-1620 " , 0.934
2402 , "5BZQJ1448+7601 " , 0.954
2403 , "5BZUJ1448+0402 " , 0.918
2404 , "5BZQJ1448-1122 " , -9.9
2405 , "5BZUJ1449+4221 " , -9.9
2406 , "5BZGJ1449+2746 " , 0.681
2407 , "5BZQJ1449-2139 " , -9.9
2408 , "5BZQJ1450+0016 " , 0.782
2409 , "5BZQJ1450-3619 " , -9.9
2410 , "5BZQJ1450+0910 " , -9.9
2411 , "5BZBJ1450+5201 " , -9.9
2412 , "5BZQJ1451-2329 " , -9.9
2413 , "5BZGJ1451+5800 " , -9.9
2414 , "5BZBJ1451+6354 " , 0.59
2415 , "5BZQJ1451-0127 " , 0.894
2416 , "5BZQJ1453+1036 " , -9.9
2417 , "5BZQJ1453+3505 " , -9.9
2418 , "5BZQJ1453-2522 " , -9.9
2419 , "5BZUJ1453+2648 " , -9.9
2420 , "5BZBJ1454+5124 " , 0.833
2421 , "5BZQJ1454-3747 " , 0.852
2422 , "5BZQJ1454+2955 " , 0.885
2423 , "5BZUJ1454-4012 " , -9.9
2424 , "5BZQJ1454-2505 " , -9.9
2425 , "5BZBJ1455+0250 " , -9.9
2426 , "5BZBJ1456+5048 " , 0.422
2427 , "5BZQJ1457-3539 " , 0.898
2428 , "5BZUJ1457+0749 " , -9.9
2429 , "5BZQJ1457-2819 " , 0.91
2430 , "5BZBJ1458+4832 " , 0.485
2431 , "5BZBJ1458+3720 " , -9.9
2432 , "5BZUJ1458+0416 " , 0.878
2433 , "5BZUJ1459+7140 " , 0.979
2434 , "5BZUJ1459-1810 " , 0.731
2435 , "5BZQJ1459+4442 " , -9.9
2436 , "5BZBJ1459+3141 " , 0.701
2437 , "5BZQJ1459+3337 " , 0.724
2438 , "5BZQJ1500+4751 " , -9.9
2439 , "5BZBJ1501+2238 " , 0.611
2440 , "5BZBJ1501+5527 " , -9.9
2441 , "5BZQJ1501-3828 " , -9.9
2442 , "5BZGJ1502+2528 " , -9.9
2443 , "5BZBJ1502+3350 " , 0.858
2444 , "5BZBJ1503-1541 " , 0.469
2445 , "5BZBJ1503+4759 " , 0.832
2446 , "5BZGJ1504-0248 " , 0.546
2447 , "5BZQJ1504+0813 " , -9.9
2448 , "5BZQJ1504+1029 " , 1.044
2449 , "5BZBJ1505-3432 " , 0.965
2450 , "5BZQJ1505+0326 " , 1.014
2451 , "5BZQJ1506+3730 " , 0.947
2452 , "5BZBJ1506+4334 " , -9.9
2453 , "5BZQJ1506+8319 " , -9.9
2454 , "5BZBJ1506-0540 " , 0.608
2455 , "5BZQJ1506-4008 " , 0.851
2456 , "5BZQJ1506+4933 " , -9.9
2457 , "5BZBJ1506+0814 " , 0.727
2458 , "5BZQJ1506+4239 " , -9.9
2459 , "5BZGJ1506+0219 " , 0.68
2460 , "5BZQJ1507-1652 " , 0.984
2461 , "5BZQJ1507+0415 " , 0.709
2462 , "5BZQJ1508+3347 " , 0.929
2463 , "5BZQJ1508+5604 " , 0.775
2464 , "5BZQJ1508-1548 " , 0.994
2465 , "5BZBJ1508+2709 " , 0.613
2466 , "5BZQJ1509-4340 " , 0.876
2467 , "5BZBJ1509+5556 " , 0.755
2468 , "5BZQJ1510+5702 " , -9.9
2469 , "5BZGJ1510+3335 " , 0.56
2470 , "5BZQJ1510-0543 " , 0.973
2471 , "5BZUJ1511+0518 " , 0.979
2472 , "5BZQJ1511-3242 " , -9.9
2473 , "5BZGJ1512+0203 " , 0.867
2474 , "5BZQJ1512-0905 " , 0.951
2475 , "5BZQJ1513-3209 " , 0.887
2476 , "5BZQJ1513-1012 " , -9.9
2477 , "5BZQJ1513-2114 " , -9.9
2478 , "5BZBJ1514+1903 " , 0.647
2479 , "5BZQJ1514+4450 " , 0.799
2480 , "5BZQJ1514-4748 " , -9.9
2481 , "5BZQJ1515+5934 " , 0.852
2482 , "5BZGJ1515+2426 " , 0.734
2483 , "5BZBJ1516-1523 " , 0.505
2484 , "5BZGJ1516+0015 " , 0.919
2485 , "5BZGJ1516+2918 " , 0.737
2486 , "5BZBJ1516+1932 " , 0.929
2487 , "5BZQJ1517+1332 " , -9.9
2488 , "5BZBJ1517-2422 " , 0.929
2489 , "5BZBJ1517+6525 " , 0.556
2490 , "5BZGJ1518+4045 " , 0.751
2491 , "5BZBJ1520+5542 " , 0.788
2492 , "5BZQJ1520+4211 " , -9.9
2493 , "5BZQJ1520+0732 " , 0.859
2494 , "5BZBJ1520-0348 " , 0.724
2495 , "5BZQJ1521+4336 " , 0.901
2496 , "5BZQJ1522+3144 " , 0.908
2497 , "5BZQJ1522-2936 " , -9.9
2498 , "5BZBJ1522-2730 " , 0.951
2499 , "5BZBJ1523+4606 " , 0.665
2500 , "5BZQJ1524+1521 " , 0.853
2501 , "5BZQJ1525+1107 " , 0.793
2502 , "5BZBJ1525+2153 " , -9.9
2503 , "5BZQJ1525+4201 " , 0.889
2504 , "5BZQJ1525+3544 " , 0.779
2505 , "5BZQJ1526-0425 " , 0.868
2506 , "5BZQJ1526+6650 " , 0.971
2507 , "5BZQJ1526+0959 " , 0.901
2508 , "5BZQJ1527+3115 " , -9.9
2509 , "5BZBJ1529+3812 " , 0.693
2510 , "5BZBJ1530+5736 " , -9.9
2511 , "5BZQJ1531+4356 " , 0.731
2512 , "5BZGJ1531+0852 " , 0.703
2513 , "5BZGJ1531+4659 " , 0.734
2514 , "5BZGJ1532+3016 " , 0.637
2515 , "5BZQJ1532-2716 " , -9.9
2516 , "5BZQJ1532-2310 " , -9.9
2517 , "5BZQJ1532+5130 " , 0.865
2518 , "5BZGJ1532+3020 " , 0.621
2519 , "5BZBJ1533+1854 " , 0.584
2520 , "5BZQJ1533-0421 " , 0.925
2521 , "5BZBJ1533+3416 " , 0.616
2522 , "5BZQJ1534+4823 " , 0.893
2523 , "5BZQJ1534+4920 " , 0.838
2524 , "5BZBJ1534+3715 " , 0.765
2525 , "5BZQJ1534+0131 " , 0.912
2526 , "5BZQJ1534-3526 " , -9.9
2527 , "5BZQJ1534+5839 " , 0.879
2528 , "5BZBJ1535+5320 " , 0.516
2529 , "5BZQJ1535+1954 " , -9.9
2530 , "5BZBJ1535+3922 " , 0.636
2531 , "5BZQJ1535+4957 " , -9.9
2532 , "5BZUJ1536+3742 " , 0.803
2533 , "5BZBJ1536+0138 " , 0.624
2534 , "5BZBJ1536-3151 " , -9.9
2535 , "5BZQJ1537-1527 " , -9.9
2536 , "5BZQJ1538+4105 " , 0.756
2537 , "5BZBJ1539-0658 " , 0.889
2538 , "5BZQJ1539+3104 " , 0.894
2539 , "5BZBJ1539+4217 " , -9.9
2540 , "5BZQJ1539+2744 " , -9.9
2541 , "5BZGJ1539+4143 " , 0.75
2542 , "5BZBJ1540+8155 " , 0.629
2543 , "5BZBJ1540+1447 " , 0.913
2544 , "5BZQJ1542+4938 " , 0.792
2545 , "5BZBJ1542+6129 " , 0.81
2546 , "5BZQJ1543+1847 " , 0.944
2547 , "5BZQJ1544+3240 " , -9.9
2548 , "5BZGJ1544+0458 " , 0.709
2549 , "5BZGJ1544+5017 " , 0.838
2550 , "5BZQJ1545+5135 " , 0.936
2551 , "5BZUJ1545+5259 " , -9.9
2552 , "5BZQJ1545+4751 " , -9.9
2553 , "5BZQJ1545+3452 " , 0.706
2554 , "5BZBJ1546+0819 " , 0.624
2555 , "5BZUJ1546+0026 " , 1.001
2556 , "5BZBJ1546+1817 " , -9.9
2557 , "5BZBJ1546-6837 " , 0.81
2558 , "5BZQJ1548+3511 " , 0.806
2559 , "5BZGJ1548+6310 " , -9.9
2560 , "5BZBJ1548-2251 " , 0.665
2561 , "5BZQJ1548+1727 " , -9.9
2562 , "5BZQJ1549+5038 " , 0.924
2563 , "5BZQJ1549+0237 " , 0.888
2564 , "5BZQJ1550+0527 " , 0.97
2565 , "5BZUJ1550+1120 " , 0.845
2566 , "5BZQJ1551+5806 " , 0.897
2567 , "5BZBJ1552+0850 " , -9.9
2568 , "5BZGJ1552+3159 " , 0.576
2569 , "5BZBJ1553+0601 " , -9.9
2570 , "5BZQJ1553+1256 " , 0.945
2571 , "5BZBJ1553-3118 " , 0.749
2572 , "5BZQJ1554-2704 " , -9.9
2573 , "5BZBJ1554+2414 " , 0.626
2574 , "5BZBJ1554+2011 " , 0.656
2575 , "5BZBJ1555+2141 " , -9.9
2576 , "5BZQJ1555-0326 " , -9.9
2577 , "5BZBJ1555+1111 " , 0.691
2578 , "5BZQJ1556+3517 " , -9.9
2579 , "5BZQJ1556-7914 " , 1.012
2580 , "5BZUJ1557+3304 " , 0.825
2581 , "5BZQJ1557-0001 " , -9.9
2582 , "5BZBJ1558+5625 " , 0.918
2583 , "5BZBJ1558+0228 " , -9.9
2584 , "5BZQJ1558+3323 " , 0.835
2585 , "5BZBJ1559+4516 " , 0.686
2586 , "5BZQJ1559+0304 " , 0.973
2587 , "5BZQJ1559-2442 " , 0.958
2588 , "5BZBJ1559+2316 " , -9.9
2589 , "5BZBJ1601+0631 " , -9.9
2590 , "5BZUJ1602+3326 " , 1.024
2591 , "5BZBJ1602+3051 " , 0.698
2592 , "5BZUJ1602+2646 " , 0.83
2593 , "5BZUJ1603+1554 " , 0.734
2594 , "5BZBJ1603+5009 " , -9.9
2595 , "5BZBJ1603+1105 " , -9.9
2596 , "5BZBJ1603-4904 " , 0.944
2597 , "5BZQJ1603+5730 " , 0.909
2598 , "5BZBJ1604-4441 " , 0.952
2599 , "5BZBJ1604+1733 " , 0.88
2600 , "5BZQJ1604+5714 " , 0.889
2601 , "5BZGJ1604+3345 " , 0.618
2602 , "5BZBJ1605+5421 " , 0.522
2603 , "5BZQJ1605+3001 " , -9.9
2604 , "5BZQJ1606+2032 " , 0.95
2605 , "5BZBJ1606+1345 " , 0.719
2606 , "5BZBJ1606+5630 " , 0.593
2607 , "5BZQJ1606+5405 " , 0.846
2608 , "5BZQJ1606+2717 " , 0.797
2609 , "5BZBJ1607+1551 " , 0.952
2610 , "5BZBJ1607+2541 " , 0.635
2611 , "5BZUJ1608+6018 " , 0.727
2612 , "5BZQJ1608+5613 " , 0.918
2613 , "5BZQJ1608+4012 " , 0.888
2614 , "5BZQJ1608+1029 " , 0.948
2615 , "5BZBJ1609+3421 " , -9.9
2616 , "5BZQJ1609+5354 " , 0.845
2617 , "5BZBJ1610+4516 " , 0.618
2618 , "5BZBJ1610+6710 " , 0.657
2619 , "5BZQJ1610-3958 " , 0.966
2620 , "5BZQJ1610+2414 " , -9.9
2621 , "5BZBJ1610-6649 " , 0.731
2622 , "5BZBJ1612-0438 " , 0.549
2623 , "5BZQJ1612-2239 " , -9.9
2624 , "5BZQJ1613+3412 " , 0.992
2625 , "5BZBJ1614+2036 " , -9.9
2626 , "5BZBJ1614+0047 " , -9.9
2627 , "5BZQJ1614+3746 " , 0.795
2628 , "5BZQJ1616+3023 " , 0.876
2629 , "5BZQJ1616+4632 " , -9.9
2630 , "5BZQJ1616+3636 " , -9.9
2631 , "5BZBJ1616+2241 " , 0.66
2632 , "5BZQJ1616-7108 " , -9.9
2633 , "5BZGJ1616+3756 " , 0.572
2634 , "5BZBJ1616+3330 " , -9.9
2635 , "5BZQJ1616+0459 " , 1.017
2636 , "5BZQJ1616+3621 " , 0.937
2637 , "5BZBJ1617+4106 " , 0.752
2638 , "5BZQJ1617+3801 " , -9.9
2639 , "5BZQJ1617-7717 " , 0.994
2640 , "5BZQJ1617+0246 " , -9.9
2641 , "5BZBJ1618+3632 " , 1
2642 , "5BZQJ1618+0819 " , 0.762
2643 , "5BZBJ1618+0622 " , 0.754
2644 , "5BZUJ1618+2159 " , 0.771
2645 , "5BZQJ1619+3030 " , 0.782
2646 , "5BZQJ1619+0613 " , -9.9
2647 , "5BZQJ1619+2247 " , -9.9
2648 , "5BZQJ1619+5256 " , 0.873
2649 , "5BZQJ1620+3515 " , -9.9
2650 , "5BZQJ1620+4901 " , -9.9
2651 , "5BZBJ1621-0031 " , 0.628
2652 , "5BZQJ1622+4006 " , 0.796
2653 , "5BZBJ1622+4401 " , 0.63
2654 , "5BZQJ1623+6624 " , 0.914
2655 , "5BZQJ1623+3909 " , 0.865
2656 , "5BZQJ1623+3559 " , 0.89
2657 , "5BZBJ1623+2841 " , 0.647
2658 , "5BZBJ1623+4545 " , 0.784
2659 , "5BZQJ1623+0741 " , 0.805
2660 , "5BZQJ1624-6809 " , -9.9
2661 , "5BZQJ1624+3538 " , -9.9
2662 , "5BZQJ1624+3924 " , 0.896
2663 , "5BZQJ1624+5741 " , 1.012
2664 , "5BZBJ1624+5652 " , -9.9
2665 , "5BZQJ1624-0649 " , -9.9
2666 , "5BZGJ1624+3726 " , 0.768
2667 , "5BZUJ1625-2527 " , 1.02
2668 , "5BZQJ1625+4347 " , 0.796
2669 , "5BZQJ1625+4134 " , 1.041
2670 , "5BZUJ1626-2951 " , 0.957
2671 , "5BZBJ1626+3513 " , 0.678
2672 , "5BZUJ1626-7638 " , -9.9
2673 , "5BZBJ1627+3149 " , -9.9
2674 , "5BZGJ1628+2527 " , 0.692
2675 , "5BZQJ1628-1415 " , 0.918
2676 , "5BZQJ1629+4007 " , 0.576
2677 , "5BZQJ1630+0701 " , -9.9
2678 , "5BZBJ1630+5221 " , 0.807
2679 , "5BZQJ1631+4927 " , 0.91
2680 , "5BZBJ1631+4217 " , 0.519
2681 , "5BZQJ1631+5028 " , -9.9
2682 , "5BZBJ1632+1758 " , -9.9
2683 , "5BZUJ1632+8232 " , 0.875
2684 , "5BZQJ1632-0033 " , -9.9
2685 , "5BZUJ1633+2112 " , 0.761
2686 , "5BZQJ1634-7310 " , -9.9
2687 , "5BZQJ1635+3808 " , 1.058
2688 , "5BZQJ1636+4715 " , 0.814
2689 , "5BZQJ1636+2112 " , -9.9
2690 , "5BZBJ1636-1248 " , 0.624
2691 , "5BZBJ1637+4326 " , 0.784
2692 , "5BZBJ1637+1314 " , 0.67
2693 , "5BZGJ1637+4547 " , 0.695
2694 , "5BZQJ1637+4717 " , 0.988
2695 , "5BZBJ1638+7326 " , 0.618
2696 , "5BZQJ1638+5720 " , 0.922
2697 , "5BZQJ1638-0340 " , -9.9
2698 , "5BZQJ1639+5357 " , 1.014
2699 , "5BZQJ1639+4705 " , 0.938
2700 , "5BZQJ1640+3946 " , 1.006
2701 , "5BZQJ1641+2257 " , 0.95
2702 , "5BZBJ1642-0621 " , 0.972
2703 , "5BZQJ1642+6856 " , 0.981
2704 , "5BZBJ1642+2211 " , 0.621
2705 , "5BZQJ1642+2523 " , 0.949
2706 , "5BZBJ1642-8108 " , -9.9
2707 , "5BZQJ1642+3948 " , 0.962
2708 , "5BZBJ1643+3221 " , -9.9
2709 , "5BZGJ1643+2131 " , 0.64
2710 , "5BZGJ1643-0646 " , 0.682
2711 , "5BZGJ1644+4546 " , 0.74
2712 , "5BZQJ1644-1804 " , -9.9
2713 , "5BZQJ1644+2619 " , 0.748
2714 , "5BZQJ1645+6330 " , -9.9
2715 , "5BZQJ1646+4059 " , 0.899
2716 , "5BZGJ1647+2909 " , 0.848
2717 , "5BZUJ1647+4950 " , 0.807
2718 , "5BZQJ1648+4104 " , 0.931
2719 , "5BZBJ1649+5235 " , -9.9
2720 , "5BZQJ1650+4140 " , 0.811
2721 , "5BZUJ1650-5044 " , -9.9
2722 , "5BZQJ1650+0824 " , -9.9
2723 , "5BZBJ1651+0129 " , -9.9
2724 , "5BZBJ1651+4212 " , -9.9
2725 , "5BZQJ1651+4002 " , 0.822
2726 , "5BZBJ1651+7218 " , 0.638
2727 , "5BZQJ1652+6232 " , 0.771
2728 , "5BZUJ1652+4932 " , 0.691
2729 , "5BZBJ1652+3632 " , -9.9
2730 , "5BZBJ1652+4023 " , 0.755
2731 , "5BZQJ1652+3902 " , -9.9
2732 , "5BZQJ1653+3107 " , 0.869
2733 , "5BZBJ1653+3945 " , 0.706
2734 , "5BZBJ1655+3244 " , -9.9
2735 , "5BZBJ1655+3723 " , -9.9
2736 , "5BZQJ1656-3302 " , 0.791
2737 , "5BZQJ1656+1826 " , -9.9
2738 , "5BZQJ1656+5321 " , 0.89
2739 , "5BZQJ1656+6012 " , 0.9
2740 , "5BZUJ1656-0206 " , -9.9
2741 , "5BZQJ1657+5705 " , 0.94
2742 , "5BZUJ1657+4808 " , 0.995
2743 , "5BZBJ1657+6436 " , 0.686
2744 , "5BZQJ1658+3443 " , 1.032
2745 , "5BZQJ1658+3605 " , 0.829
2746 , "5BZQJ1658+4737 " , 0.969
2747 , "5BZBJ1658+6150 " , -9.9
2748 , "5BZQJ1658+0741 " , 0.953
2749 , "5BZQJ1658+0515 " , 0.887
2750 , "5BZQJ1658-0739 " , 0.981
2751 , "5BZQJ1659+3735 " , 0.769
2752 , "5BZQJ1659+0213 " , 0.891
2753 , "5BZQJ1700+6830 " , 0.945
2754 , "5BZBJ1701+3954 " , -9.9
2755 , "5BZQJ1701+3533 " , 0.763
2756 , "5BZBJ1701+3954 " , -9.9
2757 , "5BZBJ1702+2643 " , -9.9
2758 , "5BZQJ1702+3157 " , 0.794
2759 , "5BZBJ1702+3115 " , 0.637
2760 , "5BZQJ1703-6212 " , -9.9
2761 , "5BZQJ1704+0134 " , -9.9
2762 , "5BZBJ1704+7138 " , 0.706
2763 , "5BZBJ1705+6042 " , 0.551
2764 , "5BZUJ1706+3214 " , 0.803
2765 , "5BZQJ1707+4536 " , 0.92
2766 , "5BZQJ1707+1122 " , -9.9
2767 , "5BZQJ1707+0148 " , -9.9
2768 , "5BZQJ1707+1331 " , 0.826
2769 , "5BZQJ1708+0035 " , -9.9
2770 , "5BZQJ1709+4318 " , 0.901
2771 , "5BZQJ1710-0355 " , -9.9
2772 , "5BZBJ1712+2931 " , 0.701
2773 , "5BZQJ1713+4916 " , -9.9
2774 , "5BZBJ1714+5601 " , 0.65
2775 , "5BZBJ1714+3036 " , 0.606
2776 , "5BZBJ1715+2929 " , -9.9
2777 , "5BZQJ1715+3619 " , 0.844
2778 , "5BZGJ1715+5724 " , 0.59
2779 , "5BZQJ1715+6323 " , 0.865
2780 , "5BZQJ1716+2152 " , 0.916
2781 , "5BZQJ1716+6836 " , 0.863
2782 , "5BZQJ1716-0452 " , -9.9
2783 , "5BZGJ1717+2931 " , 0.483
2784 , "5BZQJ1717+2621 " , 0.823
2785 , "5BZGJ1717+4227 " , 0.735
2786 , "5BZQJ1717-5155 " , -9.9
2787 , "5BZBJ1717-3342 " , -9.9
2788 , "5BZGJ1718+4228 " , 0.857
2789 , "5BZBJ1719+5524 " , 0.604
2790 , "5BZBJ1719+1745 " , 0.917
2791 , "5BZGJ1719+4858 " , 0.82
2792 , "5BZQJ1719+4804 " , 0.754
2793 , "5BZBJ1719+7443 " , 0.667
2794 , "5BZQJ1719+0817 " , -9.9
2795 , "5BZQJ1721+3542 " , 0.897
2796 , "5BZBJ1721+6004 " , 0.647
2797 , "5BZQJ1722+5856 " , 0.957
2798 , "5BZQJ1722+6105 " , 0.933
2799 , "5BZQJ1722+2815 " , 0.859
2800 , "5BZQJ1722+1013 " , 0.884
2801 , "5BZQJ1722+5611 " , -9.9
2802 , "5BZQJ1723+6547 " , 0.946
2803 , "5BZQJ1724+4004 " , -9.9
2804 , "5BZQJ1724+3303 " , 0.931
2805 , "5BZBJ1725+1152 " , 0.645
2806 , "5BZBJ1725+5851 " , -9.9
2807 , "5BZQJ1726+3213 " , 0.792
2808 , "5BZBJ1726+5955 " , 0.696
2809 , "5BZGJ1727+5510 " , 0.822
2810 , "5BZQJ1727+4530 " , 0.962
2811 , "5BZQJ1728+1215 " , -9.9
2812 , "5BZBJ1728+5013 " , 0.613
2813 , "5BZQJ1728+0427 " , 0.932
2814 , "5BZQJ1728+3838 " , 0.852
2815 , "5BZBJ1729+5255 " , 0.664
2816 , "5BZQJ1730+0024 " , -9.9
2817 , "5BZGJ1730+3714 " , 0.787
2818 , "5BZUJ1731-3003 " , -9.9
2819 , "5BZQJ1732-7200 " , -9.9
2820 , "5BZQJ1732-5553 " , -9.9
2821 , "5BZQJ1733-1304 " , 0.972
2822 , "5BZGJ1733+4519 " , 0.723
2823 , "5BZQJ1733-7935 " , -9.9
2824 , "5BZQJ1734+3857 " , 0.974
2825 , "5BZUJ1734+0926 " , -9.9
2826 , "5BZBJ1735+5650 " , -9.9
2827 , "5BZQJ1735+3616 " , 0.877
2828 , "5BZBJ1736+2033 " , 0.77
2829 , "5BZQJ1736+0631 " , -9.9
2830 , "5BZQJ1737+0621 " , 0.926
2831 , "5BZBJ1737+5702 " , -9.9
2832 , "5BZQJ1738-5334 " , 0.914
2833 , "5BZQJ1738+3224 " , 0.775
2834 , "5BZQJ1739+4955 " , 0.92
2835 , "5BZQJ1739+3358 " , -9.9
2836 , "5BZBJ1739+4737 " , 0.992
2837 , "5BZQJ1740+4506 " , 0.942
2838 , "5BZQJ1740+5211 " , 0.953
2839 , "5BZQJ1740+4348 " , -9.9
2840 , "5BZBJ1741+7224 " , -9.9
2841 , "5BZBJ1742+5945 " , 0.858
2842 , "5BZQJ1743+3747 " , -9.9
2843 , "5BZGJ1743+1935 " , 0.752
2844 , "5BZQJ1743-0350 " , 0.939
2845 , "5BZBJ1744-0518 " , 0.92
2846 , "5BZQJ1745+2252 " , -9.9
2847 , "5BZBJ1745-0753 " , 0.984
2848 , "5BZQJ1745+1720 " , -9.9
2849 , "5BZGJ1745+3951 " , 0.83
2850 , "5BZBJ1746+5028 " , 0.602
2851 , "5BZBJ1747+4937 " , 0.583
2852 , "5BZBJ1747+4658 " , 0.97
2853 , "5BZQJ1747+2324 " , -9.9
2854 , "5BZQJ1748+3404 " , -9.9
2855 , "5BZBJ1748+7005 " , 0.892
2856 , "5BZBJ1749+4321 " , 0.925
2857 , "5BZQJ1749-6258 " , -9.9
2858 , "5BZGJ1750+4700 " , 0.678
2859 , "5BZBJ1751+0939 " , 0.934
2860 , "5BZQJ1752+1734 " , 0.849
2861 , "5BZQJ1753+4409 " , 0.95
2862 , "5BZQJ1753+2848 " , 0.926
2863 , "5BZBJ1754+3212 " , 0.73
2864 , "5BZBJ1754-6423 " , -9.9
2865 , "5BZGJ1755+6236 " , 0.816
2866 , "5BZQJ1756+5748 " , 0.952
2867 , "5BZBJ1756+5522 " , 0.536
2868 , "5BZQJ1756+1553 " , -9.9
2869 , "5BZBJ1757+7033 " , 0.54
2870 , "5BZGJ1757+5523 " , 0.88
2871 , "5BZQJ1759+2343 " , 0.982
2872 , "5BZBJ1759+7037 " , 0.606
2873 , "5BZQJ1800+3848 " , 0.897
2874 , "5BZBJ1800+6126 " , -9.9
2875 , "5BZBJ1800+7828 " , 0.96
2876 , "5BZQJ1801+4404 " , 0.924
2877 , "5BZQJ1802-4925 " , -9.9
2878 , "5BZGJ1802+4819 " , 0.776
2879 , "5BZQJ1802-3940 " , 0.965
2880 , "5BZQJ1803-6507 " , -9.9
2881 , "5BZQJ1803+0934 " , -9.9
2882 , "5BZBJ1803+6548 " , 0.773
2883 , "5BZQJ1803+0341 " , -9.9
2884 , "5BZGJ1804+0042 " , 0.695
2885 , "5BZQJ1804+0101 " , -9.9
2886 , "5BZUJ1804+1755 " , 0.877
2887 , "5BZBJ1806+6949 " , 0.899
2888 , "5BZQJ1807+2204 " , 0.858
2889 , "5BZQJ1807-6413 " , -9.9
2890 , "5BZBJ1808+4649 " , 0.79
2891 , "5BZQJ1808-5011 " , 0.944
2892 , "5BZQJ1808+4542 " , 0.901
2893 , "5BZBJ1809+2041 " , 0.768
2894 , "5BZQJ1809+1849 " , 0.88
2895 , "5BZBJ1809+2910 " , -9.9
2896 , "5BZUJ1809-4552 " , 0.871
2897 , "5BZBJ1810+1608 " , -9.9
2898 , "5BZBJ1811+0341 " , 0.69
2899 , "5BZBJ1811+1704 " , 0.902
2900 , "5BZBJ1811+4416 " , 0.735
2901 , "5BZQJ1813+4304 " , -9.9
2902 , "5BZBJ1813+0615 " , -9.9
2903 , "5BZBJ1813+3144 " , 0.805
2904 , "5BZQJ1813+2952 " , -9.9
2905 , "5BZQJ1814+4113 " , -9.9
2906 , "5BZQJ1815+1623 " , -9.9
2907 , "5BZQJ1815-7001 " , -9.9
2908 , "5BZQJ1818+5017 " , -9.9
2909 , "5BZQJ1818+0903 " , -9.9
2910 , "5BZUJ1819-6345 " , 0.965
2911 , "5BZUJ1819-5521 " , 1.01
2912 , "5BZGJ1823+7938 " , -9.9
2913 , "5BZBJ1823+6857 " , 0.955
2914 , "5BZUJ1823-3454 " , 0.892
2915 , "5BZQJ1824+1044 " , 0.953
2916 , "5BZBJ1824+5651 " , 0.897
2917 , "5BZQJ1826-3650 " , 0.944
2918 , "5BZQJ1826+0149 " , 1.004
2919 , "5BZQJ1826+3431 " , -9.9
2920 , "5BZQJ1827-4533 " , 0.915
2921 , "5BZQJ1829-5813 " , 0.894
2922 , "5BZUJ1829+2729 " , -9.9
2923 , "5BZBJ1829+5402 " , 0.695
2924 , "5BZUJ1829+4844 " , 0.944
2925 , "5BZBJ1830+1324 " , -9.9
2926 , "5BZQJ1830+0619 " , 0.91
2927 , "5BZQJ1831-4805 " , -9.9
2928 , "5BZBJ1832-5659 " , -9.9
2929 , "5BZQJ1832+1357 " , 0.843
2930 , "5BZQJ1833-2103 " , 1.03
2931 , "5BZBJ1834-5948 " , 0.862
2932 , "5BZBJ1834-5856 " , 0.948
2933 , "5BZQJ1835+6119 " , 0.975
2934 , "5BZQJ1835+2506 " , -9.9
2935 , "5BZBJ1836+3136 " , 0.772
2936 , "5BZQJ1837-7108 " , 0.964
2937 , "5BZQJ1837-5848 " , -9.9
2938 , "5BZQJ1838-3427 " , -9.9
2939 , "5BZBJ1838+4802 " , 0.697
2940 , "5BZGJ1838+5735 " , -9.9
2941 , "5BZQJ1840+2457 " , -9.9
2942 , "5BZGJ1840-7709 " , 0.75
2943 , "5BZQJ1840+3900 " , -9.9
2944 , "5BZBJ1840+5452 " , 0.893
2945 , "5BZBJ1841+5906 " , 0.734
2946 , "5BZBJ1841+3218 " , 0.598
2947 , "5BZQJ1842+6809 " , 0.911
2948 , "5BZBJ1843-7430 " , 0.866
2949 , "5BZBJ1844+5709 " , -9.9
2950 , "5BZQJ1846+3747 " , -9.9
2951 , "5BZQJ1848+3219 " , 0.877
